sa1,pop
5104410,284
5104411,505
5104412,358
5104413,375
5104414,467
5104415,727
5104416,374
5104417,423
5104418,372
5104419,566
5104420,312
5104421,573
5104422,583
5104423,667
5104424,376
5104425,364
5104426,526
5104427,333
5104428,456
5104429,582
5104430,351
5104431,389
5104432,3
5104433,660
5104434,0
5104435,479
5104436,242
5104437,205
5104501,350
5104502,286
5104503,561
5104504,463
5104505,512
5104506,363
5104507,359
5104508,320
5104509,421
5104510,335
5104511,663
5104512,23
5104513,475
5104514,448
5104515,485
5104516,489
5104517,582
5104518,300
5104519,6
5104521,389
5104522,297
5104523,281
5104524,644
5104525,490
5104527,353
5104528,513
5104529,412
5104530,580
5104531,431
5104532,496
5104533,368
5104534,486
5104535,406
5104536,294
5104537,573
5104538,369
5104539,399
5104540,439
5104541,504
5104542,490
5104543,519
5104544,493
5104545,357
5104546,473
5104547,409
5104548,383
5104550,531
5104551,387
5104552,343
5104553,371
5104554,440
5104555,338
5104556,334
5104557,282
5104558,334
5104560,338
5104601,322
5104602,629
5104603,321
5104604,360
5104605,561
5104606,453
5104607,315
5104608,0
5104609,493
5104610,475
5104611,358
5104612,419
5104613,380
5104614,618
5104615,491
5104616,583
5104617,436
5104618,428
5104619,360
5104620,403
5104621,661
5104622,440
5104623,721
5104624,370
5104625,428
5104626,636
5104627,546
5104628,504
5104701,449
5104702,449
5104703,435
5104704,466
5104705,563
5104706,448
5104707,482
5104708,531
5104709,567
5104710,351
5104711,552
5104712,595
5104713,598
5104714,367
5104715,0
5104716,442
5104717,549
5104718,399
5104719,230
5104720,325
5104721,404
5104722,437
5104723,528
5104724,388
5104725,457
5104726,680
5104727,551
5104728,538
5104729,552
5104730,410
5104731,342
5104732,586
5104733,693
5104734,505
5104735,707
5104736,488
5104737,553
5104738,575
5104739,589
5104740,479
5104741,616
5104742,440
5104743,546
5104744,468
5104745,365
5104801,0
5104802,564
5104803,452
5104804,347
5104805,372
5104806,484
5104807,546
5104808,480
5104809,507
5104810,335
5104811,473
5104812,392
5104813,283
5104814,275
5104815,526
5104816,337
5104817,458
5104818,245
5104819,357
5104820,268
5104821,280
5104901,470
5104902,315
5104903,176
5104904,415
5104906,340
5104907,442
5104908,405
5104909,69
5104910,188
5104911,48
5104912,1471
5104913,373
5105001,301
5105002,337
5105003,0
5105004,383
5105005,444
5105006,444
5105007,315
5105008,363
5105009,293
5105010,442
5105011,290
5105012,331
5105013,519
5105014,315
5105015,603
5105016,220
5105017,185
5105018,454
5105019,282
5105020,550
5105101,302
5105103,274
5105104,465
5105105,529
5105106,399
5105107,349
5105108,1030
5105109,327
5105111,257
5105112,265
5105113,281
5105114,416
5105115,427
5105201,11
5105301,417
5105302,278
5105303,610
5105304,548
5105305,563
5105306,171
5105307,212
5105308,465
5105309,243
5105310,272
5105311,277
5105312,433
5105313,216
5105314,584
5105315,45
5105316,384
5105317,622
5105318,318
5105319,322
5105320,306
5105321,369
5105322,339
5105323,384
5105324,507
5105325,366
5105326,219
5105327,181
5105328,254
5105329,401
5105330,263
5105331,346
5105332,4
5105333,175
5105334,322
5105335,531
5105336,224
5105337,404
5105338,291
5105401,322
5105402,274
5105403,500
5105404,425
5105405,267
5105406,215
5105407,563
5105408,451
5105409,418
5105410,229
5105411,410
5105412,251
5105413,400
5105414,224
5105415,508
5105416,505
5105417,342
5105418,260
5105419,400
5105420,369
5105421,563
5105422,392
5105423,486
5105424,306
5105425,417
5105426,427
5105427,444
5105428,561
5105429,298
5105430,295
5105431,254
5105432,294
5105501,6
5105601,204
5105602,339
5105603,300
5105604,222
5105605,354
5105606,307
5105607,481
5105608,592
5105609,241
5105610,340
5105611,279
5105612,290
5105613,515
5105614,431
5105615,288
5105616,393
5105617,362
5105618,381
5105619,605
5105620,407
5105621,337
5105622,378
5105623,406
5105624,287
5105625,490
5105626,424
5105627,401
5105628,541
5105629,456
5105630,357
5105631,341
5105632,67
5105633,387
5105634,335
5105635,378
5105636,342
5105637,599
5105638,320
5105639,353
5105640,314
5105641,544
5105642,382
5105643,319
5105644,252
5105645,367
5105646,629
5105647,355
5105648,440
5105649,267
5105650,0
5105651,341
5105701,266
5105702,509
5105703,439
5105704,553
5105707,388
5105708,636
5105709,7
5105710,440
5105711,255
5105712,281
5105713,359
5105715,478
5105716,460
5105717,439
5105718,480
5105719,504
5105720,502
5105721,324
5105722,357
5105723,494
5105724,545
5105725,624
5105727,563
5105728,252
5105729,618
5105730,423
5105731,524
5105732,319
5105733,3001
5105734,336
5105735,350
5105736,262
5105737,337
5105738,551
5105739,446
5105740,498
5105741,291
5105801,73
5105802,365
5105803,733
5105804,703
5105805,223
5105806,151
5105807,206
5105808,396
5105809,695
5105810,437
5105811,416
5105812,279
5105813,503
5105902,1120
5105905,310
5105906,282
5105907,0
5105909,428
5105910,472
5105911,112
5105912,248
5105913,3603
5105914,251
5105915,425
5105916,284
5105917,342
5105918,332
5105919,306
5105920,527
5105921,328
5105922,478
5105923,413
5105924,597
5105925,317
5105926,533
5105927,321
5105928,211
5105929,249
5105930,273
5105932,466
5105933,495
5105934,404
5105935,708
5105936,271
5105938,427
5105939,340
5105940,575
5105941,480
5105942,421
5105943,456
5105944,361
5105945,378
5105946,453
5105947,177
5105948,335
5105949,502
5105951,0
5105952,316
5105953,504
5105954,363
5105955,231
5105956,584
5105957,346
5105959,554
5105960,240
5105961,588
5105962,737
5105963,565
5105964,405
5105965,553
5105966,279
5105967,566
5105968,530
5105969,391
5105970,804
5105971,384
5105972,514
5105973,291
5105974,613
5105975,0
5105976,231
5105977,510
5105978,453
5105979,221
5105980,357
5105981,224
5105982,579
5105983,455
5105984,440
5105985,378
5105986,498
5105987,1413
5106001,254
5106002,361
5106003,257
5106004,332
5106005,550
5106006,346
5106007,320
5106008,325
5106102,824
5106103,5
5106104,235
5106105,651
5106106,0
5106108,416
5106109,918
5106110,216
5106111,216
5106112,357
5106113,347
5106114,0
5106201,276
5106202,755
5106203,361
5106204,431
5106205,469
5106206,284
5106207,2501
5106208,293
5106209,498
5106210,280
5106211,323
5106212,416
5106213,350
5106214,265
5106215,612
5106216,601
5106217,683
5106218,432
5106219,222
5106220,540
5106301,8
5106401,3
5106501,52
5106502,389
5106503,321
5106504,260
5106505,557
5106506,302
5106507,330
5106508,712
5106509,508
5106510,98
5106511,416
5106512,520
5106513,688
5106514,260
5106601,396
5106602,319
5106603,615
5106604,513
5106605,655
5106606,470
5106607,513
5106608,921
5106609,742
5106610,219
5106611,266
5106615,747
5106616,263
5106617,215
5106618,223
5106619,454
5106620,477
5106621,667
5106622,506
5106623,0
5106624,261
5106625,279
5106626,292
5106627,347
5106628,303
5106701,588
5106702,333
5106703,329
5106704,470
5106705,382
5106706,271
5106707,200
5106708,396
5106709,494
5106710,588
5106711,383
5106712,334
5106713,383
5106714,308
5106715,442
5106716,559
5106717,202
5106718,0
5106719,0
5106720,227
5106801,258
5106802,299
5106803,267
5106804,450
5106807,520
5106808,287
5106809,827
5106810,560
5106811,388
5106812,275
5106813,493
5106814,395
5106815,417
5106816,1412
5106817,45
5106818,1210
5106819,630
5106820,1181
5106901,0
5107001,250
5107002,446
5107003,281
5107004,421
5107005,479
5107006,416
5107007,524
5107008,746
5107009,379
5107010,288
5107011,306
5107012,403
5107013,299
5107014,634
5107015,586
5107016,532
5107017,442
5107018,600
5107019,295
5107020,477
5107021,359
5107022,353
5107023,0
5107024,285
5107101,417
5107102,408
5107103,402
5107104,316
5107105,554
5107106,220
5107107,424
5107108,338
5107109,243
5107110,473
5107111,330
5107112,423
5107113,409
5107114,478
5107115,325
5107116,620
5107117,498
5107118,686
5107119,385
5107120,351
5107121,298
5107122,418
5107123,537
5107124,534
5107125,0
5107126,407
5107127,403
5107128,344
5107129,399
5107130,307
5107131,264
5107132,413
5107133,195
5107134,470
5107135,489
5107201,269
5107202,227
5107203,284
5107204,619
5107205,646
5107206,575
5107207,430
5107208,380
5107209,418
5107210,427
5107211,246
5107212,443
5107213,560
5107214,601
5107215,696
5107216,632
5107217,472
5107218,425
5107219,476
5107220,464
5107221,208
5107222,296
5107223,536
5107224,579
5107225,365
5107226,500
5107227,448
5107228,593
5107229,254
5107230,261
5107231,603
5107232,537
5107233,457
5107234,335
5107301,433
5107302,425
5107303,424
5107304,475
5107305,428
5107306,239
5107307,355
5107308,498
5107309,340
5107310,559
5107311,539
5107312,236
5107313,221
5107314,465
5107315,347
5107316,365
5107317,506
5107318,313
5107319,546
5107320,435
5107321,583
5107322,222
5107323,385
5107324,371
5107325,285
5107326,370
5107327,399
5107328,336
5107329,336
5107330,288
5107331,432
5107332,314
5107333,0
5107334,341
5107335,537
5107401,425
5107402,490
5107403,504
5107404,696
5107405,544
5107406,429
5107407,298
5107408,422
5107409,529
5107410,323
5107411,423
5107412,706
5107413,369
5107414,597
5107415,442
5107416,709
5107417,472
5107418,402
5107419,537
5107420,455
5107421,525
5107501,591
5107502,362
5107503,391
5107504,523
5107505,326
5107506,596
5107507,271
5107508,358
5107509,392
5107510,679
5107511,518
5107512,542
5107513,572
5107514,428
5107515,522
5107516,421
5107517,242
5107518,443
5107519,251
5107520,781
5107521,485
5107522,642
5107523,476
5107601,346
5107602,406
5107603,476
5107604,408
5107606,251
5107607,257
5107608,543
5107609,595
5107611,954
5107612,951
5107613,68
5107614,1333
5107615,0
5107616,1095
5107617,949
5107701,0
5107702,295
5107703,398
5107704,510
5107705,382
5107706,432
5107707,348
5107708,497
5107709,185
5107710,394
5107711,373
5107712,434
5107713,498
5107714,513
5107715,326
5107716,9
5107717,251
5107718,285
5107719,808
5107720,455
5107721,503
5107722,411
5107723,542
5107724,461
5107725,429
5107726,310
5107727,535
5107728,366
5107729,345
5107730,352
5107731,468
5107732,563
5107733,0
5107734,0
5107735,339
5107736,594
5107801,544
5107802,320
5107803,477
5107804,451
5107805,428
5107806,328
5107807,474
5107808,559
5107809,302
5107810,231
5107811,565
5107812,544
5107813,285
5107814,285
5107815,432
5107816,389
5107817,455
5107818,439
5107819,332
5107820,251
5107821,518
5107822,301
5107823,581
5107824,433
5107825,301
5107826,3
5107827,319
5107828,243
5107829,469
5107830,382
5107831,306
5107832,0
5107833,640
5107834,280
5107835,194
5107901,444
5107902,497
5107903,228
5107904,576
5107905,587
5107906,618
5107907,404
5107908,542
5107909,486
5107910,467
5107911,402
5107912,464
5107913,458
5107914,0
5107915,492
5107916,294
5107917,387
5107918,321
5107919,274
5107920,269
5107921,511
5107922,385
5107923,401
5107924,0
5107925,548
5107926,534
5107927,593
5108001,395
5108002,331
5108003,405
5108004,163
5108005,440
5108006,306
5108007,492
5108008,352
5108009,234
5108010,340
5108011,399
5108012,271
5108013,261
5108014,546
5108015,305
5108016,0
5108017,302
5108018,278
5108019,524
5108020,381
5108021,363
5108022,408
5108023,331
5108101,354
5108102,381
5108103,410
5108104,0
5108105,288
5108106,418
5108107,541
5108108,359
5108109,332
5108110,330
5108111,372
5108112,392
5108113,294
5108114,429
5108115,467
5108116,0
5108117,461
5108118,311
5108119,363
5108120,256
5108121,498
5108122,224
5108123,447
5108124,260
5108201,315
5108202,389
5108203,363
5108204,342
5108205,294
5108206,514
5108207,432
5108208,272
5108209,491
5108210,284
5108211,570
5108212,369
5108213,260
5108214,320
5108215,398
5108216,287
5108217,377
5108218,376
5108219,426
5108220,384
5108221,293
5108222,391
5108223,485
5108224,450
5108225,523
5108301,412
5108302,488
5108303,426
5108304,385
5108305,434
5108306,351
5108307,264
5108308,309
5108309,0
5108310,381
5108311,269
5108312,327
5108313,237
5108314,545
5108315,207
5108316,201
5108317,464
5108318,340
5108319,268
5108320,284
5108321,402
5108322,462
5108323,322
5108324,229
5108325,468
5108326,283
5108327,288
5108328,0
5108329,0
5108330,0
5108331,239
5108401,458
5108402,437
5108403,503
5108404,549
5108405,594
5108406,266
5108407,280
5108408,264
5108409,396
5108410,349
5108411,366
5108412,750
5108413,344
5108414,532
5108415,359
5108416,430
5108417,364
5108418,502
5108419,365
5108420,411
5108421,526
5108422,0
5108423,323
5108424,287
5108425,365
5108426,323
5108427,389
5108428,446
5108429,510
5108430,419
5108431,402
5108432,346
5108433,480
5108434,613
5108435,436
5108436,426
5108437,532
5108501,507
5108502,429
5108503,558
5108504,498
5108505,368
5108506,747
5108507,611
5108508,703
5108509,539
5108510,442
5108511,354
5108512,391
5108513,597
5108514,385
5108515,446
5108516,558
5108517,475
5108518,401
5108519,511
5108520,761
5108521,677
5108522,312
5108523,591
5108524,787
5108525,340
5108526,556
5108527,511
5108528,409
5108529,521
5108530,385
5108531,550
5108532,282
5108533,0
5108534,0
5108535,577
5108536,283
5108537,492
5108538,0
5108539,545
5108540,305
5108541,441
5108542,471
5108543,429
5108544,322
5108601,125
5108602,621
5108603,312
5108604,255
5108605,548
5108606,363
5108607,481
5108608,396
5108609,475
5108610,303
5108611,246
5108612,459
5108613,389
5108614,636
5108615,457
5108616,678
5108617,522
5108618,478
5108619,258
5108620,0
5108621,449
5108622,462
5108623,525
5108624,382
5108625,369
5108626,436
5108627,271
5108628,280
5108629,475
5108630,474
5108631,479
5108632,588
5108633,388
5108634,504
5108635,486
5108636,369
5108637,356
5108638,292
5108639,277
5108640,485
5108641,534
5108642,660
5108643,450
5108644,280
5108645,502
5108646,708
5108647,318
5108648,521
5108649,261
5108650,550
5108651,489
5108652,356
5108653,459
5108654,375
5108655,297
5108656,354
5108657,407
5108658,0
5108659,265
5108701,0
5108801,429
5108802,16
5108803,440
5108804,380
5108805,402
5108806,401
5108807,290
5108808,395
5108809,396
5108810,499
5108811,553
5108812,414
5108813,497
5108814,656
5108815,554
5108816,494
5108817,368
5108818,860
5108819,845
5108820,480
5108821,414
5108822,579
5108823,437
5108824,691
5108825,472
5108826,398
5108827,261
5108828,575
5108829,455
5108830,495
5108831,540
5108832,391
5108833,427
5108834,505
5108835,542
5108901,542
5108902,347
5108903,225
5108904,0
5108905,304
5108906,352
5108907,394
5108908,721
5108909,608
5108910,344
5108911,329
5108912,467
5108913,523
5108914,708
5108915,124
5108916,407
5108917,425
5108918,483
5108919,79
5108920,363
5108921,519
5108922,941
5108923,489
5108924,452
5108925,456
5108926,707
5108927,348
5108928,0
5108929,530
5108930,581
5108931,347
5108932,467
5108933,590
5108934,201
5108935,494
5108936,446
5108937,0
5108938,451
5108939,266
5108940,256
5108941,580
5108942,392
5108943,507
5108944,384
5108945,178
5108946,453
5108947,284
5108948,533
5108949,349
5108950,388
5109002,398
5109003,340
5109004,742
5109005,678
5109006,386
5109007,614
5109008,405
5109009,528
5109010,475
5109011,366
5109012,476
5109013,779
5109014,542
5109016,848
5109017,656
5109019,436
5109020,709
5109021,566
5109022,810
5109023,848
5109024,456
5109025,696
5109027,671
5109028,662
5109029,510
5109030,593
5109031,454
5109032,449
5109033,517
5109034,360
5109035,290
5109036,497
5109101,12
5109201,421
5109202,552
5109203,546
5109204,575
5109205,520
5109206,450
5109207,613
5109208,427
5109209,438
5109210,418
5109211,354
5109212,387
5109213,349
5109214,340
5109215,273
5109216,808
5109217,609
5109218,552
5109219,614
5109220,339
5109221,579
5109222,576
5109223,405
5109224,627
5109225,449
5109226,496
5109227,362
5109228,511
5109229,215
5109230,475
5109231,483
5109232,650
5109301,561
5109302,625
5109303,423
5109304,354
5109305,456
5109306,477
5109307,523
5109308,670
5109309,301
5109310,546
5109311,356
5109312,508
5109313,397
5109314,375
5109315,395
5109316,483
5109317,621
5109318,473
5109319,293
5109320,438
5109321,549
5109322,413
5109323,461
5109324,279
5109325,341
5109326,378
5109327,810
5109328,335
5109329,908
5109330,3
5109401,254
5109402,332
5109403,523
5109404,355
5109405,602
5109406,690
5109407,420
5109408,390
5109409,481
5109410,469
5109411,384
5109412,498
5109413,281
5109414,406
5109415,342
5109416,0
5109417,489
5109418,293
5109419,323
5109501,357
5109502,421
5109503,447
5109504,333
5109505,445
5109506,457
5109507,471
5109508,503
5109509,344
5109510,410
5109511,722
5109512,446
5109513,477
5109514,578
5109515,378
5109516,446
5109517,428
5109518,285
5109519,336
5109520,466
5109521,330
5109522,380
5109523,492
5109524,385
5109525,378
5109526,436
5109527,297
5109528,446
5109601,463
5109602,368
5109603,372
5109604,374
5109605,679
5109606,263
5109607,349
5109608,614
5109609,239
5109610,367
5109611,463
5109612,547
5109613,424
5109614,339
5109615,355
5109616,510
5109617,526
5109618,607
5109619,406
5109620,516
5109621,460
5109622,351
5109623,516
5109624,1181
5109625,408
5109626,431
5109627,0
5109628,507
5109629,341
5109630,406
5109631,550
5109701,274
5109702,305
5109703,292
5109704,555
5109705,456
5109706,510
5109707,297
5109708,366
5109709,418
5109710,658
5109711,398
5109712,549
5109713,638
5109714,363
5109715,612
5109716,741
5109717,504
5109718,428
5109719,563
5109720,538
5109721,504
5109722,639
5109723,691
5109724,354
5109725,264
5109726,360
5109727,462
5109728,498
5109729,377
5109730,548
5109731,497
5109732,479
5109733,550
5109734,0
5109801,500
5109802,482
5109803,414
5109804,263
5109805,391
5109806,467
5109807,389
5109808,409
5109809,314
5109810,583
5109811,421
5109812,230
5109813,253
5109814,525
5109815,457
5109816,320
5109817,372
5109818,0
5109819,462
5109820,564
5109821,519
5109822,550
5109823,535
5109824,454
5109825,454
5109826,228
5109827,495
5109828,489
5109829,438
5109901,489
5109902,662
5109903,395
5109904,344
5109905,546
5109906,500
5109907,580
5109908,0
5109910,530
5109911,274
5109913,387
5109914,1876
5109915,671
5109916,349
5109917,473
5109918,465
5109919,512
5109920,214
5109921,531
5109922,720
5109923,325
5109925,634
5109927,672
5109929,618
5109930,390
5109931,464
5109932,479
5109933,375
5109934,502
5109936,494
5109937,471
5109938,388
5109939,275
5109940,491
5109941,308
5109942,956
5109943,500
5109944,519
5109945,495
5109946,300
5109947,274
5109948,493
5109949,758
5109950,397
5109951,468
5109952,426
5109953,420
5110001,564
5110002,455
5110003,1119
5110005,510
5110006,555
5110008,551
5110009,540
5110010,666
5110011,565
5110012,7
5110013,258
5110014,564
5110015,360
5110016,523
5110017,476
5110018,514
5110019,454
5110020,629
5110022,1868
5110023,617
5110024,653
5110025,557
5110026,375
5110027,2362
5110028,467
5110029,412
5110101,310
5110102,285
5110103,1311
5110104,450
5110105,381
5110108,491
5110109,520
5110110,610
5110111,624
5110115,469
5110116,571
5110117,345
5110118,410
5110119,336
5110120,389
5110121,230
5110122,459
5110123,510
5110124,325
5110125,315
5110126,298
5110127,306
5110128,285
5110129,448
5110130,289
5110131,11
5110132,350
5110133,324
5110134,456
5110135,456
5110136,405
5110201,404
5110202,572
5110203,260
5110204,472
5110205,287
5110206,258
5110207,351
5110208,444
5110209,278
5110210,267
5110211,393
5110212,430
5110213,421
5110214,451
5110215,374
5110216,444
5110217,308
5110218,506
5110219,593
5110220,516
5110221,305
5110222,427
5110303,10
5110304,8
5110305,0
5110306,429
5110307,348
5110308,536
5110309,349
5110310,412
5110311,311
5110312,386
5110313,451
5110314,648
5110315,557
5110316,382
5110317,57
5110318,26
5110319,435
5110320,310
5110321,447
5110322,446
5110323,519
5110324,634
5110326,606
5110328,361
5110329,505
5110334,656
5110335,482
5110336,0
5110337,514
5110338,465
5110339,622
5110340,293
5110341,570
5110342,387
5110343,663
5110344,762
5110345,364
5110346,537
5110347,539
5110348,622
5110349,712
5110350,405
5110351,374
5110352,761
5110353,460
5110354,529
5110355,0
5110356,761
5110357,931
5110358,315
5110359,637
5110360,279
5110361,315
5110362,444
5110363,289
5110364,603
5110365,491
5110366,459
5110401,0
5110402,297
5110403,551
5110404,387
5110405,592
5110406,292
5110407,477
5110408,338
5110409,372
5110410,431
5110411,413
5110412,387
5110413,454
5110414,363
5110415,588
5110416,552
5110417,407
5110418,381
5110419,205
5110420,525
5110421,434
5110422,496
5110423,406
5110424,430
5110425,269
5110426,548
5110501,429
5110502,300
5110503,221
5110504,297
5110505,474
5110506,449
5110507,563
5110508,350
5110509,350
5110510,632
5110512,330
5110513,272
5110514,581
5110515,223
5110517,588
5110518,560
5110519,464
5110520,435
5110522,622
5110523,556
5110524,309
5110526,435
5110528,506
5110530,607
5110531,443
5110532,0
5110533,750
5110534,383
5110536,283
5110537,506
5110538,429
5110539,272
5110540,309
5110541,343
5110542,368
5110543,0
5110544,374
5110545,657
5110546,355
5110547,742
5110548,397
5110549,340
5110550,286
5110551,350
5110552,273
5110553,339
5110601,9
5110701,557
5110703,303
5110704,234
5110705,327
5110706,276
5110707,528
5110708,531
5110709,405
5110710,395
5110711,640
5110712,324
5110713,397
5110714,371
5110719,623
5110720,318
5110721,681
5110722,655
5110723,585
5110724,257
5110726,348
5110727,298
5110728,460
5110729,479
5110730,522
5110731,380
5110732,448
5110733,464
5110734,353
5110735,322
5110736,395
5110737,391
5110801,332
5110802,328
5110803,0
5110806,343
5110807,385
5110808,230
5110810,426
5110811,624
5110812,649
5110813,532
5110814,389
5110816,285
5110817,500
5110818,280
5110819,666
5110820,1029
5110821,471
5110822,250
5110823,504
5110824,353
5110825,278
5110826,272
5110828,488
5110829,502
5110830,356
5110831,502
5110832,425
5110833,498
5110834,628
5110835,384
5110837,499
5110838,234
5110839,267
5110840,312
5110841,613
5110842,542
5110843,368
5110844,784
5110845,386
5110846,376
5110847,429
5110848,482
5110849,566
5110850,634
5110851,353
5110852,545
5110853,959
5110854,51
5110855,370
5110856,566
5110857,768
5110858,418
5110859,785
5110860,409
5110861,346
5110862,198
5110863,459
5125501,39
5125502,1404
5125503,272
5125504,1110
5125505,12
5125506,1139
5125507,778
5125508,1232
5125509,802
5125510,488
5125511,676
5125601,98
5125602,441
5125603,191
5125701,726
5125702,269
5125703,383
5125704,356
5125705,714
5125706,274
5125707,258
5125801,730
5125802,670
5125803,820
5125804,295
5125805,0
5125806,423
5125807,349
5125808,1331
5125809,823
5125810,203
5125811,333
5125812,408
5125813,300
5125814,283
5125815,940
5125816,757
5125817,0
5125818,196
5111001,631
5111002,650
5111003,541
5111004,515
5111006,214
5111007,238
5111009,488
5111010,327
5111011,561
5111013,364
5111015,605
5111016,316
5111018,607
5111019,549
5111020,483
5111021,444
5111022,416
5111023,418
5111024,402
5111025,367
5111026,361
5111027,374
5111028,212
5111029,487
5111030,537
5111031,365
5111032,772
5111033,629
5111034,370
5111035,275
5111036,683
5111037,686
5111038,660
5111039,31
5111040,273
5111041,636
5111042,759
5111043,259
5111044,609
5111045,4
5111046,438
5111047,473
5111101,18
5111201,375
5111202,352
5111203,304
5111204,396
5111205,327
5111206,383
5111207,445
5111208,302
5111209,398
5111210,365
5111211,455
5111212,310
5111213,249
5111215,256
5111216,613
5111217,0
5111301,430
5111302,439
5111303,205
5111311,626
5111312,874
5111313,1934
5111314,279
5111315,550
5111316,759
5111317,0
5111318,893
5111319,379
5111320,532
5111321,65
5111322,585
5111323,351
5111324,1063
5111325,1355
5111326,436
5111327,496
5111328,236
5111329,1571
5111330,1187
5111331,888
5111332,378
5111333,609
5111334,589
5111335,407
5111336,429
5111337,718
5111401,384
5111402,453
5111403,400
5111404,330
5111405,482
5111406,440
5111407,404
5111408,232
5111409,476
5111410,398
5111411,561
5111412,568
5111413,421
5111414,553
5111415,466
5111416,405
5111417,563
5111418,0
5111419,441
5111420,367
5111421,382
5111422,276
5111423,317
5111424,302
5111425,476
5111426,380
5111501,140
5111503,344
5111504,434
5111506,656
5111507,661
5111508,421
5111509,0
5111510,372
5111511,504
5111512,396
5111513,334
5111514,532
5111515,402
5111516,435
5111517,710
5111518,162
5111519,327
5111520,762
5111521,353
5111601,224
5111602,265
5111603,480
5111604,287
5111605,331
5111606,429
5111607,245
5111608,483
5111609,204
5111610,501
5111611,436
5111612,556
5111613,435
5111614,297
5111615,760
5111616,480
5111617,276
5111618,350
5111701,494
5111703,380
5111704,366
5111706,606
5111708,598
5111709,573
5111710,468
5111711,236
5111712,436
5111713,650
5111714,482
5111715,413
5111716,339
5111717,368
5111718,325
5111719,361
5111720,491
5111721,522
5111722,489
5111723,500
5111724,291
5111725,399
5111726,498
5111801,367
5111802,382
5111803,694
5111804,570
5111805,338
5111806,456
5111807,659
5111808,407
5111809,501
5111810,638
5111811,1029
5111812,470
5111813,481
5111814,551
5111815,600
5111816,490
5111817,831
5111818,792
5111819,473
5111820,889
5111821,480
5111822,462
5111823,577
5111824,497
5111825,696
5111901,327
5111902,376
5111903,290
5111904,581
5111905,6
5111906,0
5111907,253
5111908,434
5111909,662
5111910,396
5111911,549
5111912,356
5111913,324
5111914,389
5111915,362
5111916,446
5111917,410
5111918,544
5111919,496
5111920,467
5111921,292
5111922,500
5111923,359
5111924,515
5111925,416
5111926,547
5111927,336
5111928,345
5111929,353
5111930,492
5111931,438
5111932,485
5111933,503
5111934,391
5111935,758
5111936,403
5111937,365
5111938,677
5111939,341
5111940,366
5112001,6
5112102,27
5112201,335
5112202,510
5112203,445
5112204,491
5112205,436
5112207,379
5112209,385
5112210,410
5112211,478
5112212,422
5112214,399
5112215,560
5112216,350
5112217,409
5112218,443
5112219,615
5112220,378
5112222,1729
5112223,238
5112224,439
5112225,625
5112226,439
5112227,486
5112228,608
5112229,419
5112230,565
5112231,448
5112232,480
5112233,633
5112234,621
5112235,328
5112236,486
5112237,593
5112238,437
5112241,465
5112242,463
5112243,483
5112244,344
5112245,471
5112246,614
5112247,337
5112248,454
5112249,38
5112250,282
5112251,350
5112252,486
5112253,217
5112254,288
5112255,324
5112256,496
5112257,392
5112258,516
5112259,410
5112260,463
5112261,414
5112301,266
5112302,305
5112303,550
5112304,399
5112305,269
5112306,341
5112307,532
5112308,641
5112309,497
5112311,608
5112312,440
5112313,309
5112314,507
5112315,487
5112316,462
5112317,350
5112318,670
5112319,323
5112320,459
5112321,291
5112322,386
5112323,443
5112324,257
5112325,767
5112326,517
5112327,468
5112328,499
5112329,306
5112330,296
5112331,0
5112332,621
5112333,486
5112334,87
5112335,112
5112336,521
5112337,0
5112401,450
5112402,69
5112403,448
5112404,600
5112405,527
5112406,518
5112407,341
5112408,386
5112410,439
5112411,558
5112412,416
5112413,369
5112414,333
5112415,533
5112416,741
5112417,546
5112418,623
5112419,599
5112421,327
5112422,513
5112423,570
5112424,330
5112426,654
5112427,266
5112429,224
5112430,595
5112431,428
5112432,543
5112433,399
5112434,778
5112435,491
5112436,463
5112437,674
5112438,761
5112439,275
5112440,276
5112441,323
5112442,377
5112443,436
5112444,407
5112445,483
5112446,525
5112447,443
5112501,344
5112502,360
5112504,545
5112505,310
5112506,482
5112507,448
5112509,351
5112510,245
5112511,380
5112512,368
5112513,376
5112514,339
5112515,400
5112516,195
5112517,594
5112518,264
5112519,572
5112520,395
5112521,412
5112522,507
5112524,277
5112525,536
5112526,537
5112527,261
5112528,276
5112529,220
5112601,0
5112701,411
5112702,420
5112704,593
5112706,698
5112707,721
5112708,611
5112714,534
5112715,595
5112716,453
5112718,651
5112719,410
5112720,633
5112721,675
5112722,318
5112723,320
5112724,682
5112725,638
5112726,644
5112727,555
5112728,242
5112729,392
5112730,550
5112731,336
5112732,460
5112733,934
5112734,222
5112735,574
5112736,412
5112737,501
5112738,820
5112739,550
5112740,620
5112741,555
5112742,332
5112801,245
5112802,335
5112803,308
5112804,316
5112805,381
5112806,321
5112807,252
5112808,0
5112809,613
5112810,273
5112811,254
5112812,371
5112813,525
5112814,508
5112815,376
5112816,282
5112818,596
5112819,681
5112820,387
5112821,220
5112822,368
5112823,429
5112824,381
5112825,546
5112826,435
5112827,320
5112828,233
5112829,303
5112830,540
5112831,567
5112832,486
5112833,303
5112834,390
5112835,435
5112836,289
5112837,517
5112901,500
5112902,333
5112903,383
5112904,340
5112905,279
5112906,595
5112907,321
5112908,349
5112909,459
5112910,180
5112911,457
5112912,541
5112913,658
5112914,426
5112915,338
5112916,278
5112917,552
5112918,282
5112919,195
5112920,456
5112921,428
5112922,395
5112923,593
5112924,394
5112925,707
